ID,Value
1999,Value1999
2000,Value2000
2001,Value2001
2002,Value2002
2003,Value2003
2004,Value2004
2005,Value2005
2006,Value2006
2007,Value2007
2008,Value2008
2009,Value2009
2010,Value2010
2011,Value2011
2012,Value2012
2013,Value2013
2014,Value2014
2015,Value2015
2016,Value2016
2017,Value2017
2018,Value2018
2019,Value2019
2020,Value2020
2021,Value2021
2022,Value2022
2023,Value2023
2024,Value2024
2025,Value2025
2026,Value2026
2027,Value2027
2028,Value2028
2029,Value2029
2030,Value2030
2031,Value2031
2032,Value2032
2033,Value2033
2034,Value2034
2035,Value2035
2036,Value2036
2037,Value2037
2038,Value2038
2039,Value2039
2040,Value2040
2041,Value2041
2042,Value2042
2043,Value2043
2044,Value2044
2045,Value2045
2046,Value2046
2047,Value2047
2048,Value2048
2049,Value2049
2050,Value2050
2051,Value2051
2052,Value2052
2053,Value2053
2054,Value2054
2055,Value2055
2056,Value2056
2057,Value2057
2058,Value2058
2059,Value2059
2060,Value2060
2061,Value2061
2062,Value2062
2063,Value2063
2064,Value2064
2065,Value2065
2066,Value2066
2067,Value2067
2068,Value2068
2069,Value2069
2070,Value2070
2071,Value2071
2072,Value2072
2073,Value2073
2074,Value2074
2075,Value2075
2076,Value2076
2077,Value2077
2078,Value2078
2079,Value2079
2080,Value2080
2081,Value2081
2082,Value2082
2083,Value2083
2084,Value2084
2085,Value2085
2086,Value2086
2087,Value2087
2088,Value2088
2089,Value2089
2090,Value2090
2091,Value2091
2092,Value2092
2093,Value2093
2094,Value2094
2095,Value2095
2096,Value2096
2097,Value2097
2098,Value2098
2099,Value2099
2100,Value2100
2101,Value2101
2102,Value2102
2103,Value2103
2104,Value2104
2105,Value2105
2106,Value2106
2107,Value2107
2108,Value2108
2109,Value2109
2110,Value2110
2111,Value2111
2112,Value2112
2113,Value2113
2114,Value2114
2115,Value2115
2116,Value2116
2117,Value2117
2118,Value2118
2119,Value2119
2120,Value2120
2121,Value2121
2122,Value2122
2123,Value2123
2124,Value2124
2125,Value2125
2126,Value2126
2127,Value2127
2128,Value2128
2129,Value2129
2130,Value2130
2131,Value2131
2132,Value2132
2133,Value2133
2134,Value2134
2135,Value2135
2136,Value2136
2137,Value2137
2138,Value2138
2139,Value2139
2140,Value2140
2141,Value2141
2142,Value2142
2143,Value2143
2144,Value2144
2145,Value2145
2146,Value2146
2147,Value2147
2148,Value2148
2149,Value2149
2150,Value2150
2151,Value2151
2152,Value2152
2153,Value2153
2154,Value2154
2155,Value2155
2156,Value2156
2157,Value2157
2158,Value2158
2159,Value2159
2160,Value2160
2161,Value2161
2162,Value2162
2163,Value2163
2164,Value2164
2165,Value2165
2166,Value2166
2167,Value2167
2168,Value2168
2169,Value2169
2170,Value2170
2171,Value2171
2172,Value2172
2173,Value2173
2174,Value2174
2175,Value2175
2176,Value2176
2177,Value2177
2178,Value2178
2179,Value2179
2180,Value2180
2181,Value2181
2182,Value2182
2183,Value2183
2184,Value2184
2185,Value2185
2186,Value2186
2187,Value2187
2188,Value2188
2189,Value2189
2190,Value2190
2191,Value2191
2192,Value2192
2193,Value2193
2194,Value2194
2195,Value2195
2196,Value2196
2197,Value2197
2198,Value2198
2199,Value2199
2200,Value2200
2201,Value2201
2202,Value2202
2203,Value2203
2204,Value2204
2205,Value2205
2206,Value2206
2207,Value2207
2208,Value2208
2209,Value2209
2210,Value2210
2211,Value2211
2212,Value2212
2213,Value2213
2214,Value2214
2215,Value2215
2216,Value2216
2217,Value2217
2218,Value2218
2219,Value2219
2220,Value2220
2221,Value2221
2222,Value2222
2223,Value2223
2224,Value2224
2225,Value2225
2226,Value2226
2227,Value2227
2228,Value2228
2229,Value2229
2230,Value2230
2231,Value2231
2232,Value2232
2233,Value2233
2234,Value2234
2235,Value2235
2236,Value2236
2237,Value2237
2238,Value2238
2239,Value2239
2240,Value2240
2241,Value2241
2242,Value2242
2243,Value2243
2244,Value2244
2245,Value2245
2246,Value2246
2247,Value2247
2248,Value2248
2249,Value2249
2250,Value2250
2251,Value2251
2252,Value2252
2253,Value2253
2254,Value2254
2255,Value2255
2256,Value2256
2257,Value2257
2258,Value2258
2259,Value2259
2260,Value2260
2261,Value2261
2262,Value2262
2263,Value2263
2264,Value2264
2265,Value2265
2266,Value2266
2267,Value2267
2268,Value2268
2269,Value2269
2270,Value2270
2271,Value2271
2272,Value2272
2273,Value2273
2274,Value2274
2275,Value2275
2276,Value2276
2277,Value2277
2278,Value2278
2279,Value2279
2280,Value2280
2281,Value2281
2282,Value2282
2283,Value2283
2284,Value2284
2285,Value2285
2286,Value2286
2287,Value2287
2288,Value2288
2289,Value2289
2290,Value2290
2291,Value2291
2292,Value2292
2293,Value2293
2294,Value2294
2295,Value2295
2296,Value2296
2297,Value2297
2298,Value2298
2299,Value2299
2300,Value2300
2301,Value2301
2302,Value2302
2303,Value2303
2304,Value2304
2305,Value2305
2306,Value2306
2307,Value2307
2308,Value2308
2309,Value2309
2310,Value2310
2311,Value2311
2312,Value2312
2313,Value2313
2314,Value2314
2315,Value2315
2316,Value2316
2317,Value2317
2318,Value2318
2319,Value2319
2320,Value2320
2321,Value2321
2322,Value2322
2323,Value2323
2324,Value2324
2325,Value2325
2326,Value2326
2327,Value2327
2328,Value2328
2329,Value2329
2330,Value2330
2331,Value2331
2332,Value2332
2333,Value2333
2334,Value2334
2335,Value2335
2336,Value2336
2337,Value2337
2338,Value2338
2339,Value2339
2340,Value2340
2341,Value2341
2342,Value2342
2343,Value2343
2344,Value2344
2345,Value2345
2346,Value2346
2347,Value2347
2348,Value2348
2349,Value2349
2350,Value2350
2351,Value2351
2352,Value2352
2353,Value2353
2354,Value2354
2355,Value2355
2356,Value2356
2357,Value2357
2358,Value2358
2359,Value2359
2360,Value2360
2361,Value2361
2362,Value2362
2363,Value2363
2364,Value2364
2365,Value2365
2366,Value2366
2367,Value2367
2368,Value2368
2369,Value2369
2370,Value2370
2371,Value2371
2372,Value2372
2373,Value2373
2374,Value2374
2375,Value2375
2376,Value2376
2377,Value2377
2378,Value2378
2379,Value2379
2380,Value2380
2381,Value2381
2382,Value2382
2383,Value2383
2384,Value2384
2385,Value2385
2386,Value2386
2387,Value2387
2388,Value2388
2389,Value2389
2390,Value2390
2391,Value2391
2392,Value2392
2393,Value2393
2394,Value2394
2395,Value2395
2396,Value2396
2397,Value2397
2398,Value2398
2399,Value2399
2400,Value2400
2401,Value2401
2402,Value2402
2403,Value2403
2404,Value2404
2405,Value2405
2406,Value2406
2407,Value2407
2408,Value2408
2409,Value2409
2410,Value2410
2411,Value2411
2412,Value2412
2413,Value2413
2414,Value2414
2415,Value2415
2416,Value2416
2417,Value2417
2418,Value2418
2419,Value2419
2420,Value2420
2421,Value2421
2422,Value2422
2423,Value2423
2424,Value2424
2425,Value2425
2426,Value2426
2427,Value2427
2428,Value2428
2429,Value2429
2430,Value2430
2431,Value2431
2432,Value2432
2433,Value2433
2434,Value2434
2435,Value2435
2436,Value2436
2437,Value2437
2438,Value2438
2439,Value2439
2440,Value2440
2441,Value2441
2442,Value2442
2443,Value2443
2444,Value2444
2445,Value2445
2446,Value2446
2447,Value2447
2448,Value2448
2449,Value2449
2450,Value2450
2451,Value2451
2452,Value2452
2453,Value2453
2454,Value2454
2455,Value2455
2456,Value2456
2457,Value2457
2458,Value2458
2459,Value2459
2460,Value2460
2461,Value2461
2462,Value2462
2463,Value2463
2464,Value2464
2465,Value2465
2466,Value2466
2467,Value2467
2468,Value2468
2469,Value2469
2470,Value2470
2471,Value2471
2472,Value2472
2473,Value2473
2474,Value2474
2475,Value2475
2476,Value2476
2477,Value2477
2478,Value2478
2479,Value2479
2480,Value2480
2481,Value2481
2482,Value2482
2483,Value2483
2484,Value2484
2485,Value2485
2486,Value2486
2487,Value2487
2488,Value2488
2489,Value2489
2490,Value2490
2491,Value2491
2492,Value2492
2493,Value2493
2494,Value2494
2495,Value2495
2496,Value2496
2497,Value2497
2498,Value2498
2499,Value2499
2500,Value2500
2501,Value2501
2502,Value2502
2503,Value2503
2504,Value2504
2505,Value2505
2506,Value2506
2507,Value2507
2508,Value2508
2509,Value2509
2510,Value2510
2511,Value2511
2512,Value2512
2513,Value2513
2514,Value2514
2515,Value2515
2516,Value2516
2517,Value2517
2518,Value2518
2519,Value2519
2520,Value2520
2521,Value2521
2522,Value2522
2523,Value2523
2524,Value2524
2525,Value2525
2526,Value2526
2527,Value2527
2528,Value2528
2529,Value2529
2530,Value2530
2531,Value2531
2532,Value2532
2533,Value2533
2534,Value2534
2535,Value2535
2536,Value2536
2537,Value2537
2538,Value2538
2539,Value2539
2540,Value2540
2541,Value2541
2542,Value2542
2543,Value2543
2544,Value2544
2545,Value2545
2546,Value2546
2547,Value2547
2548,Value2548
2549,Value2549
2550,Value2550
2551,Value2551
2552,Value2552
2553,Value2553
2554,Value2554
2555,Value2555
2556,Value2556
2557,Value2557
2558,Value2558
2559,Value2559
2560,Value2560
2561,Value2561
2562,Value2562
2563,Value2563
2564,Value2564
2565,Value2565
2566,Value2566
2567,Value2567
2568,Value2568
2569,Value2569
2570,Value2570
2571,Value2571
2572,Value2572
2573,Value2573
2574,Value2574
2575,Value2575
2576,Value2576
2577,Value2577
2578,Value2578
2579,Value2579
2580,Value2580
2581,Value2581
2582,Value2582
2583,Value2583
2584,Value2584
2585,Value2585
2586,Value2586
2587,Value2587
2588,Value2588
2589,Value2589
2590,Value2590
2591,Value2591
2592,Value2592
2593,Value2593
2594,Value2594
2595,Value2595
2596,Value2596
2597,Value2597
2598,Value2598
2599,Value2599
2600,Value2600
2601,Value2601
2602,Value2602
2603,Value2603
2604,Value2604
2605,Value2605
2606,Value2606
2607,Value2607
2608,Value2608
2609,Value2609
2610,Value2610
2611,Value2611
2612,Value2612
2613,Value2613
2614,Value2614
2615,Value2615
2616,Value2616
2617,Value2617
2618,Value2618
2619,Value2619
2620,Value2620
2621,Value2621
2622,Value2622
2623,Value2623
2624,Value2624
2625,Value2625
2626,Value2626
2627,Value2627
2628,Value2628
2629,Value2629
2630,Value2630
2631,Value2631
2632,Value2632
2633,Value2633
2634,Value2634
2635,Value2635
2636,Value2636
2637,Value2637
2638,Value2638
2639,Value2639
2640,Value2640
2641,Value2641
2642,Value2642
2643,Value2643
2644,Value2644
2645,Value2645
2646,Value2646
2647,Value2647
2648,Value2648
2649,Value2649
2650,Value2650
2651,Value2651
2652,Value2652
2653,Value2653
2654,Value2654
2655,Value2655
2656,Value2656
2657,Value2657
2658,Value2658
2659,Value2659
2660,Value2660
2661,Value2661
2662,Value2662
2663,Value2663
2664,Value2664
2665,Value2665
2666,Value2666
2667,Value2667
2668,Value2668
2669,Value2669
2670,Value2670
2671,Value2671
2672,Value2672
2673,Value2673
2674,Value2674
2675,Value2675
2676,Value2676
2677,Value2677
2678,Value2678
2679,Value2679
2680,Value2680
2681,Value2681
2682,Value2682
2683,Value2683
2684,Value2684
2685,Value2685
2686,Value2686
2687,Value2687
2688,Value2688
2689,Value2689
2690,Value2690
2691,Value2691
2692,Value2692
2693,Value2693
2694,Value2694
2695,Value2695
2696,Value2696
2697,Value2697
2698,Value2698
2699,Value2699
2700,Value2700
2701,Value2701
2702,Value2702
2703,Value2703
2704,Value2704
2705,Value2705
2706,Value2706
2707,Value2707
2708,Value2708
2709,Value2709
2710,Value2710
2711,Value2711
2712,Value2712
2713,Value2713
2714,Value2714
2715,Value2715
2716,Value2716
2717,Value2717
2718,Value2718
2719,Value2719
2720,Value2720
2721,Value2721
2722,Value2722
2723,Value2723
2724,Value2724
2725,Value2725
2726,Value2726
2727,Value2727
2728,Value2728
2729,Value2729
2730,Value2730
2731,Value2731
2732,Value2732
2733,Value2733
2734,Value2734
2735,Value2735
2736,Value2736
2737,Value2737
2738,Value2738
2739,Value2739
2740,Value2740
2741,Value2741
2742,Value2742
2743,Value2743
2744,Value2744
2745,Value2745
2746,Value2746
2747,Value2747
2748,Value2748
2749,Value2749
2750,Value2750
2751,Value2751
2752,Value2752
2753,Value2753
2754,Value2754
2755,Value2755
2756,Value2756
2757,Value2757
2758,Value2758
2759,Value2759
2760,Value2760
2761,Value2761
2762,Value2762
2763,Value2763
2764,Value2764
2765,Value2765
2766,Value2766
2767,Value2767
2768,Value2768
2769,Value2769
2770,Value2770
2771,Value2771
2772,Value2772
2773,Value2773
2774,Value2774
2775,Value2775
2776,Value2776
2777,Value2777
2778,Value2778
2779,Value2779
2780,Value2780
2781,Value2781
2782,Value2782
2783,Value2783
2784,Value2784
2785,Value2785
2786,Value2786
2787,Value2787
2788,Value2788
2789,Value2789
2790,Value2790
2791,Value2791
2792,Value2792
2793,Value2793
2794,Value2794
2795,Value2795
2796,Value2796
2797,Value2797
2798,Value2798
2799,Value2799
2800,Value2800
2801,Value2801
2802,Value2802
2803,Value2803
2804,Value2804
2805,Value2805
2806,Value2806
2807,Value2807
2808,Value2808
2809,Value2809
2810,Value2810
2811,Value2811
2812,Value2812
2813,Value2813
2814,Value2814
2815,Value2815
2816,Value2816
2817,Value2817
2818,Value2818
2819,Value2819
2820,Value2820
2821,Value2821
2822,Value2822
2823,Value2823
2824,Value2824
2825,Value2825
2826,Value2826
2827,Value2827
2828,Value2828
2829,Value2829
2830,Value2830
2831,Value2831
2832,Value2832
2833,Value2833
2834,Value2834
2835,Value2835
2836,Value2836
2837,Value2837
2838,Value2838
2839,Value2839
2840,Value2840
2841,Value2841
2842,Value2842
2843,Value2843
2844,Value2844
2845,Value2845
2846,Value2846
2847,Value2847
2848,Value2848
2849,Value2849
2850,Value2850
2851,Value2851
2852,Value2852
2853,Value2853
2854,Value2854
2855,Value2855
2856,Value2856
2857,Value2857
2858,Value2858
2859,Value2859
2860,Value2860
2861,Value2861
2862,Value2862
2863,Value2863
2864,Value2864
2865,Value2865
2866,Value2866
2867,Value2867
2868,Value2868
2869,Value2869
2870,Value2870
2871,Value2871
2872,Value2872
2873,Value2873
2874,Value2874
2875,Value2875
2876,Value2876
2877,Value2877
2878,Value2878
2879,Value2879
2880,Value2880
2881,Value2881
2882,Value2882
2883,Value2883
2884,Value2884
2885,Value2885
2886,Value2886
2887,Value2887
2888,Value2888
2889,Value2889
2890,Value2890
2891,Value2891
2892,Value2892
2893,Value2893
2894,Value2894
2895,Value2895
2896,Value2896
2897,Value2897
2898,Value2898
2899,Value2899
2900,Value2900
2901,Value2901
2902,Value2902
2903,Value2903
2904,Value2904
2905,Value2905
2906,Value2906
2907,Value2907
2908,Value2908
2909,Value2909
2910,Value2910
2911,Value2911
2912,Value2912
2913,Value2913
2914,Value2914
2915,Value2915
2916,Value2916
2917,Value2917
2918,Value2918
2919,Value2919
2920,Value2920
2921,Value2921
2922,Value2922
2923,Value2923
2924,Value2924
2925,Value2925
2926,Value2926
2927,Value2927
2928,Value2928
2929,Value2929
2930,Value2930
2931,Value2931
2932,Value2932
2933,Value2933
2934,Value2934
2935,Value2935
2936,Value2936
2937,Value2937
2938,Value2938
2939,Value2939
2940,Value2940
2941,Value2941
2942,Value2942
2943,Value2943
2944,Value2944
2945,Value2945
2946,Value2946
2947,Value2947
2948,Value2948
2949,Value2949
2950,Value2950
2951,Value2951
2952,Value2952
2953,Value2953
2954,Value2954
2955,Value2955
2956,Value2956
2957,Value2957
2958,Value2958
2959,Value2959
2960,Value2960
2961,Value2961
2962,Value2962
2963,Value2963
2964,Value2964
2965,Value2965
2966,Value2966
2967,Value2967
2968,Value2968
2969,Value2969
2970,Value2970
2971,Value2971
2972,Value2972
2973,Value2973
2974,Value2974
2975,Value2975
2976,Value2976
2977,Value2977
2978,Value2978
2979,Value2979
2980,Value2980
2981,Value2981
2982,Value2982
2983,Value2983
2984,Value2984
2985,Value2985
2986,Value2986
2987,Value2987
2988,Value2988
2989,Value2989
2990,Value2990
2991,Value2991
2992,Value2992
2993,Value2993
2994,Value2994
2995,Value2995
2996,Value2996
2997,Value2997
2998,Value2998
2999,Value2999
3000,Value3000
3001,Value3001
3002,Value3002
3003,Value3003
3004,Value3004
3005,Value3005
3006,Value3006
3007,Value3007
3008,Value3008
3009,Value3009
3010,Value3010
3011,Value3011
3012,Value3012
3013,Value3013
3014,Value3014
3015,Value3015
3016,Value3016
3017,Value3017
3018,Value3018
3019,Value3019
3020,Value3020
3021,Value3021
3022,Value3022
3023,Value3023
3024,Value3024
3025,Value3025
3026,Value3026
3027,Value3027
3028,Value3028
3029,Value3029
3030,Value3030
3031,Value3031
3032,Value3032
3033,Value3033
3034,Value3034
3035,Value3035
3036,Value3036
3037,Value3037
3038,Value3038
3039,Value3039
3040,Value3040
3041,Value3041
3042,Value3042
3043,Value3043
3044,Value3044
3045,Value3045
3046,Value3046
3047,Value3047
3048,Value3048
3049,Value3049
3050,Value3050
3051,Value3051
3052,Value3052
3053,Value3053
3054,Value3054
3055,Value3055
3056,Value3056
3057,Value3057
3058,Value3058
3059,Value3059
3060,Value3060
3061,Value3061
3062,Value3062
3063,Value3063
3064,Value3064
3065,Value3065
3066,Value3066
3067,Value3067
3068,Value3068
3069,Value3069
3070,Value3070
3071,Value3071
3072,Value3072
3073,Value3073
3074,Value3074
3075,Value3075
3076,Value3076
3077,Value3077
3078,Value3078
3079,Value3079
3080,Value3080
3081,Value3081
3082,Value3082
3083,Value3083
3084,Value3084
3085,Value3085
3086,Value3086
3087,Value3087
3088,Value3088
3089,Value3089
3090,Value3090
3091,Value3091
3092,Value3092
3093,Value3093
3094,Value3094
3095,Value3095
3096,Value3096
3097,Value3097
3098,Value3098
3099,Value3099
3100,Value3100
3101,Value3101
3102,Value3102
3103,Value3103
3104,Value3104
3105,Value3105
3106,Value3106
3107,Value3107
3108,Value3108
3109,Value3109
3110,Value3110
3111,Value3111
3112,Value3112
3113,Value3113
3114,Value3114
3115,Value3115
3116,Value3116
3117,Value3117
3118,Value3118
3119,Value3119
3120,Value3120
3121,Value3121
3122,Value3122
3123,Value3123
3124,Value3124
3125,Value3125
3126,Value3126
3127,Value3127
3128,Value3128
3129,Value3129
3130,Value3130
3131,Value3131
3132,Value3132
3133,Value3133
3134,Value3134
3135,Value3135
3136,Value3136
3137,Value3137
3138,Value3138
3139,Value3139
3140,Value3140
3141,Value3141
3142,Value3142
3143,Value3143
3144,Value3144
3145,Value3145
3146,Value3146
3147,Value3147
